guid,voucher_type,vch_no,vch_date,ledger_name,amount,dr_cr,narration,entered_at
BV01401,Receipt,1401,15-Feb-2024,Vapi,1191624.63,Cr,against bill,15-Feb-2024
BV01402,Receipt,1402,29-Feb-2024,Vapi,848929.19,Cr,against bill,29-Feb-2024
BV01403,Receipt,1403,23-Dec-2023,Ukai TPS,7682215.49,Cr,against bill,23-Dec-2023
BV01404,Receipt,1404,25-Dec-2023,Ukai TPS,6827883.48,Cr,against bill,25-Dec-2023
BV01405,Receipt,1405,25-Dec-2023,Sikka TPS,7637703.66,Cr,against bill,25-Dec-2023
BV01406,Receipt,1406,14-Dec-2023,Sikka TPS,6412367.16,Cr,against bill,14-Dec-2023
BV01407,Receipt,1407,10-Jan-2024,Kutch,4290002.79,Cr,against bill,10-Jan-2024
BV01408,Receipt,1408,14-Mar-2024,Morbi Cluster,4001024.87,Cr,against bill,14-Mar-2024
BV01409,Receipt,1409,07-Feb-2024,Ankleshwar,5024707.35,Cr,against bill,07-Feb-2024
BV01410,Receipt,1410,20-Jan-2024,Vapi,3518947.7,Cr,against bill,20-Jan-2024
BV01411,Receipt,1411,25-Jan-2024,Ukai TPS,6980918.58,Cr,against bill,25-Jan-2024
BV01412,Receipt,1412,14-Jan-2024,Ukai TPS,7443253.53,Cr,against bill,14-Jan-2024
BV01413,Receipt,1413,04-Feb-2024,Sikka TPS,7190442.06,Cr,against bill,04-Feb-2024
BV01414,Receipt,1414,17-Jan-2024,Sikka TPS,6418870.81,Cr,against bill,17-Jan-2024
BV01415,Receipt,1415,02-Mar-2024,Morbi Cluster,4029875.64,Cr,against bill,02-Mar-2024
BV01416,Receipt,1416,22-Mar-2024,Ankleshwar,4136284.5,Cr,against bill,22-Mar-2024
BV01417,Receipt,1417,30-Mar-2024,Vapi,1233498.37,Cr,against bill,30-Mar-2024
BV01418,Receipt,1418,10-May-2024,Vapi,1536499.78,Cr,against bill,10-May-2024
BV01419,Receipt,1419,06-Jun-2024,Vapi,1077936.78,Cr,against bill,06-Jun-2024
BV01420,Receipt,1420,10-Mar-2024,Ukai TPS,7943651.47,Cr,against bill,10-Mar-2024
BV01421,Receipt,1421,11-Feb-2024,Ukai TPS,7355528.43,Cr,against bill,11-Feb-2024
BV01422,Receipt,1422,02-Mar-2024,Sikka TPS,8217016.68,Cr,against bill,02-Mar-2024
BV01423,Receipt,1423,01-Feb-2024,Sikka TPS,6958784.02,Cr,against bill,01-Feb-2024
BV01424,Receipt,1424,24-Mar-2024,Kutch,2110234.5,Cr,against bill,24-Mar-2024
BV01425,Receipt,1425,12-Apr-2024,Kutch,1914647.26,Cr,against bill,12-Apr-2024
BV01426,Receipt,1426,15-Mar-2024,Vapi,3380071.35,Cr,against bill,15-Mar-2024
BV01427,Receipt,1427,07-Mar-2024,Ukai TPS,7415423.88,Cr,against bill,07-Mar-2024
BV01428,Receipt,1428,15-Mar-2024,Ukai TPS,6863397.37,Cr,against bill,15-Mar-2024
BV01429,Receipt,1429,06-Apr-2024,Sikka TPS,7110534.17,Cr,against bill,06-Apr-2024
BV01430,Receipt,1430,14-Mar-2024,Sikka TPS,7508984.52,Cr,against bill,14-Mar-2024
BV01431,Receipt,1431,19-May-2024,Kutch,4350067.95,Cr,against bill,19-May-2024
BV01432,Receipt,1432,16-Jun-2024,Morbi Cluster,4170364.52,Cr,against bill,16-Jun-2024
BV01433,Receipt,1433,24-Apr-2024,Vapi,3884050.21,Cr,against bill,24-Apr-2024
BV01434,Receipt,1434,24-Apr-2024,Ukai TPS,5802328.19,Cr,against bill,24-Apr-2024
BV01435,Receipt,1435,23-Apr-2024,Ukai TPS,7187080.62,Cr,against bill,23-Apr-2024
BV01436,Receipt,1436,01-May-2024,Sikka TPS,7297995.48,Cr,against bill,01-May-2024
BV01437,Receipt,1437,06-Apr-2024,Sikka TPS,6907175.69,Cr,against bill,06-Apr-2024
BV01438,Receipt,1438,15-May-2024,Kutch,4351460.42,Cr,against bill,15-May-2024
BV01439,Receipt,1439,13-Jul-2024,Morbi Cluster,2193277.74,Cr,against bill,13-Jul-2024
BV01440,Receipt,1440,11-Jul-2024,Morbi Cluster,1812787.27,Cr,against bill,11-Jul-2024
BV01441,Receipt,1441,04-Jun-2024,Ankleshwar,4440850.51,Cr,against bill,04-Jun-2024
BV01442,Receipt,1442,27-Jul-2024,Morbi Cluster,1395843.59,Cr,against bill,27-Jul-2024
BV01443,Receipt,1443,25-Aug-2024,Morbi Cluster,1607400.24,Cr,against bill,25-Aug-2024
BV01444,Receipt,1444,14-Aug-2024,Morbi Cluster,1484152.1,Cr,against bill,14-Aug-2024
BV01445,Receipt,1445,23-Jul-2024,Vapi,3760975.82,Cr,against bill,23-Jul-2024
BV01446,Receipt,1446,16-May-2024,Ukai TPS,11126612.74,Cr,against bill,16-May-2024
BV01447,Receipt,1447,01-Jun-2024,Sikka TPS,7534765.38,Cr,against bill,01-Jun-2024
BV01448,Receipt,1448,17-May-2024,Sikka TPS,6777426.3,Cr,against bill,17-May-2024
BV01449,Receipt,1449,18-Jul-2024,Kutch,1987226.3,Cr,against bill,18-Jul-2024
BV01450,Receipt,1450,25-Aug-2024,Vapi,3332987.42,Cr,against bill,25-Aug-2024
BV01451,Receipt,1451,01-Jul-2024,Ukai TPS,12731159.73,Cr,against bill,01-Jul-2024
BV01452,Receipt,1452,03-Jun-2024,Sikka TPS,7536157.89,Cr,against bill,03-Jun-2024
BV01453,Receipt,1453,13-Jun-2024,Sikka TPS,6221389.55,Cr,against bill,13-Jun-2024
BV01454,Receipt,1454,30-Aug-2024,Morbi Cluster,3378397.78,Cr,against bill,30-Aug-2024
BV01455,Receipt,1455,01-Sep-2024,Ankleshwar,3000355.43,Cr,against bill,01-Sep-2024
BV01456,Receipt,1456,28-Aug-2024,Vapi,3542467.09,Cr,against bill,28-Aug-2024
BV01457,Receipt,1457,26-Jul-2024,Ukai TPS,11351387.76,Cr,against bill,26-Jul-2024
BV01458,Receipt,1458,02-Aug-2024,Sikka TPS,7019079.67,Cr,against bill,02-Aug-2024
BV01459,Receipt,1459,30-Jul-2024,Sikka TPS,6745082.64,Cr,against bill,30-Jul-2024
BV01460,Receipt,1460,09-Aug-2024,Kutch,2063913.32,Cr,against bill,09-Aug-2024
BV01461,Receipt,1461,24-Sep-2024,Ankleshwar,3254179.23,Cr,against bill,24-Sep-2024
BV01462,Receipt,1462,14-Aug-2024,Ukai TPS,5556484.63,Cr,against bill,14-Aug-2024
BV01463,Receipt,1463,20-Aug-2024,Ukai TPS,6221065.0,Cr,against bill,20-Aug-2024
BV01464,Receipt,1464,28-Jul-2024,Sikka TPS,8286304.15,Cr,against bill,28-Jul-2024
BV01465,Receipt,1465,11-Aug-2024,Sikka TPS,5898524.26,Cr,against bill,11-Aug-2024
BV01466,Receipt,1466,01-Sep-2024,Kutch,1607547.2,Cr,against bill,01-Sep-2024
BV01467,Receipt,1467,14-Oct-2024,Kutch,1199394.58,Cr,against bill,14-Oct-2024
BV01468,Receipt,1468,15-Oct-2024,Ankleshwar,1508688.41,Cr,against bill,15-Oct-2024
BV01469,Receipt,1469,13-Dec-2024,Ankleshwar,1788476.38,Cr,against bill,13-Dec-2024
BV01470,Receipt,1470,03-Oct-2024,Ukai TPS,5693011.61,Cr,against bill,03-Oct-2024
BV01471,Receipt,1471,02-Oct-2024,Ukai TPS,6154113.75,Cr,against bill,02-Oct-2024
BV01472,Receipt,1472,15-Sep-2024,Sikka TPS,6976589.97,Cr,against bill,15-Sep-2024
BV01473,Receipt,1473,14-Sep-2024,Sikka TPS,7148014.47,Cr,against bill,14-Sep-2024
BV01474,Receipt,1474,16-Dec-2024,Kutch,3271259.31,Cr,against bill,16-Dec-2024
BV01475,Receipt,1475,12-Dec-2024,Morbi Cluster,1156480.4,Cr,against bill,12-Dec-2024
BV01476,Receipt,1476,22-Jan-2025,Morbi Cluster,1114732.87,Cr,against bill,22-Jan-2025
BV01477,Receipt,1477,05-Feb-2025,Morbi Cluster,1442102.88,Cr,against bill,05-Feb-2025
BV01478,Receipt,1478,30-Sep-2024,Ankleshwar,893425.04,Cr,against bill,30-Sep-2024
BV01479,Receipt,1479,26-Nov-2024,Ankleshwar,894918.22,Cr,against bill,26-Nov-2024
BV01480,Receipt,1480,16-Jan-2025,Ankleshwar,1165923.76,Cr,against bill,16-Jan-2025
BV01481,Receipt,1481,11-Oct-2024,Ukai TPS,11640306.35,Cr,against bill,11-Oct-2024
BV01482,Receipt,1482,07-Nov-2024,Sikka TPS,7277671.43,Cr,against bill,07-Nov-2024
BV01483,Receipt,1483,14-Oct-2024,Sikka TPS,7367131.48,Cr,against bill,14-Oct-2024
BV01484,Receipt,1484,12-Jan-2025,Morbi Cluster,1247047.02,Cr,against bill,12-Jan-2025
BV01485,Receipt,1485,17-Feb-2025,Morbi Cluster,1123172.85,Cr,against bill,17-Feb-2025
BV01486,Receipt,1486,13-Mar-2025,Morbi Cluster,937229.47,Cr,against bill,13-Mar-2025
BV01487,Receipt,1487,27-Dec-2024,Vapi,2261230.43,Cr,against bill,27-Dec-2024
BV01488,Receipt,1488,08-Feb-2025,Vapi,1550053.01,Cr,against bill,08-Feb-2025
BV01489,Receipt,1489,25-Nov-2024,Ukai TPS,13134856.78,Cr,against bill,25-Nov-2024
BV01490,Receipt,1490,24-Nov-2024,Sikka TPS,7343831.55,Cr,against bill,24-Nov-2024
BV01491,Receipt,1491,21-Nov-2024,Sikka TPS,7519226.92,Cr,against bill,21-Nov-2024
BV01492,Receipt,1492,08-Jan-2025,Kutch,1003405.93,Cr,against bill,08-Jan-2025
BV01493,Receipt,1493,25-Jan-2025,Kutch,860333.99,Cr,against bill,25-Jan-2025
BV01494,Receipt,1494,11-Mar-2025,Kutch,1306973.65,Cr,against bill,11-Mar-2025
BV01495,Receipt,1495,03-Feb-2025,Morbi Cluster,3465294.83,Cr,against bill,03-Feb-2025
BV01496,Receipt,1496,23-Dec-2024,Ankleshwar,882286.6,Cr,against bill,23-Dec-2024
BV01497,Receipt,1497,09-Feb-2025,Ankleshwar,1090569.32,Cr,against bill,09-Feb-2025
BV01498,Receipt,1498,02-Mar-2025,Ankleshwar,1040404.27,Cr,against bill,02-Mar-2025
BV01499,Receipt,1499,21-Feb-2025,Vapi,3927601.83,Cr,against bill,21-Feb-2025
BV01500,Receipt,1500,09-Dec-2024,Ukai TPS,7646023.4,Cr,against bill,09-Dec-2024
BV01501,Receipt,1501,14-Dec-2024,Sikka TPS,6636049.25,Cr,against bill,14-Dec-2024
BV01502,Receipt,1502,05-Dec-2024,Sikka TPS,7526186.13,Cr,against bill,05-Dec-2024
BV01503,Receipt,1503,05-Feb-2025,Kutch,1976165.67,Cr,against bill,05-Feb-2025
BV01504,Receipt,1504,10-Mar-2025,Morbi Cluster,3406568.48,Cr,against bill,10-Mar-2025
BV01505,Receipt,1505,01-Jan-2025,Ankleshwar,1203768.3,Cr,against bill,01-Jan-2025
BV01506,Receipt,1506,13-Mar-2025,Ankleshwar,1667539.59,Cr,against bill,13-Mar-2025
BV01507,Receipt,1507,15-Feb-2025,Vapi,1127286.71,Cr,against bill,15-Feb-2025
BV01508,Receipt,1508,03-Apr-2025,Vapi,1096598.81,Cr,against bill,03-Apr-2025
BV01509,Receipt,1509,21-Mar-2025,Vapi,1721040.32,Cr,against bill,21-Mar-2025
BV01510,Receipt,1510,10-Jan-2025,Ukai TPS,12938633.91,Cr,against bill,10-Jan-2025
BV01511,Receipt,1511,05-Feb-2025,Sikka TPS,6622640.37,Cr,against bill,05-Feb-2025
BV01512,Receipt,1512,23-Jan-2025,Sikka TPS,4630452.68,Cr,against bill,23-Jan-2025
BV01513,Receipt,1513,25-Mar-2025,Kutch,2924921.82,Cr,against bill,25-Mar-2025
BV01514,Receipt,1514,03-Apr-2025,Morbi Cluster,1226800.5,Cr,against bill,03-Apr-2025
BV01515,Receipt,1515,03-Apr-2025,Morbi Cluster,1033178.39,Cr,against bill,03-Apr-2025
BV01516,Receipt,1516,19-May-2025,Morbi Cluster,1240491.94,Cr,against bill,19-May-2025
BV01517,Receipt,1517,23-Apr-2025,Vapi,4077245.16,Cr,against bill,23-Apr-2025
BV01518,Receipt,1518,27-Feb-2025,Ukai TPS,6058251.07,Cr,against bill,27-Feb-2025
BV01519,Receipt,1519,01-Feb-2025,Ukai TPS,5723863.71,Cr,against bill,01-Feb-2025
BV01520,Receipt,1520,10-Feb-2025,Sikka TPS,5933680.31,Cr,against bill,10-Feb-2025
BV01521,Receipt,1521,09-Mar-2025,Sikka TPS,8310684.18,Cr,against bill,09-Mar-2025
BV01522,Receipt,1522,01-Apr-2025,Kutch,3408213.94,Cr,against bill,01-Apr-2025
BV01523,Receipt,1523,26-Feb-2025,Morbi Cluster,3615263.03,Cr,against bill,26-Feb-2025
BV01524,Receipt,1524,23-Mar-2025,Ankleshwar,2993903.05,Cr,against bill,23-Mar-2025
BV01525,Receipt,1525,13-Apr-2025,Vapi,1771751.44,Cr,against bill,13-Apr-2025
BV01526,Receipt,1526,27-May-2025,Vapi,2406737.39,Cr,against bill,27-May-2025
BV01527,Receipt,1527,24-Mar-2025,Ukai TPS,12250171.41,Cr,against bill,24-Mar-2025
BV01528,Receipt,1528,14-Apr-2025,Sikka TPS,6521277.54,Cr,against bill,14-Apr-2025
BV01529,Receipt,1529,15-Mar-2025,Sikka TPS,7015263.02,Cr,against bill,15-Mar-2025
BV01530,Receipt,1530,01-May-2025,Kutch,2971915.6,Cr,against bill,01-May-2025
BV01531,Receipt,1531,15-May-2025,Morbi Cluster,3831756.5,Cr,against bill,15-May-2025
BV01532,Receipt,1532,17-May-2025,Vapi,1149602.42,Cr,against bill,17-May-2025
BV01533,Receipt,1533,27-May-2025,Vapi,1360672.7,Cr,against bill,27-May-2025
BV01534,Receipt,1534,04-Jul-2025,Vapi,1454449.6,Cr,against bill,04-Jul-2025
BV01535,Receipt,1535,08-May-2025,Ukai TPS,12895565.34,Cr,against bill,08-May-2025
BV01536,Receipt,1536,15-Apr-2025,Sikka TPS,7549488.2,Cr,against bill,15-Apr-2025
BV01537,Receipt,1537,15-Apr-2025,Sikka TPS,6701097.22,Cr,against bill,15-Apr-2025
BV01538,Receipt,1538,24-Jun-2025,Kutch,856212.45,Cr,against bill,24-Jun-2025
BV01539,Receipt,1539,11-Jul-2025,Kutch,835307.81,Cr,against bill,11-Jul-2025
BV01540,Receipt,1540,26-Jul-2025,Kutch,1220722.25,Cr,against bill,26-Jul-2025
BV01541,Receipt,1541,20-May-2025,Morbi Cluster,3835389.2,Cr,against bill,20-May-2025
BV01542,Receipt,1542,21-Jun-2025,Vapi,4282232.34,Cr,against bill,21-Jun-2025
BV01543,Receipt,1543,25-Jun-2025,Morbi Cluster,1078952.38,Cr,against bill,25-Jun-2025
BV01544,Receipt,1544,13-Aug-2025,Morbi Cluster,1039643.61,Cr,against bill,13-Aug-2025
BV01545,Receipt,1545,08-Oct-2025,Morbi Cluster,1471603.75,Cr,against bill,08-Oct-2025
BV01546,Receipt,1546,13-Jun-2025,Ankleshwar,953156.84,Cr,against bill,13-Jun-2025
BV01547,Receipt,1547,31-Jul-2025,Ankleshwar,1051955.92,Cr,against bill,31-Jul-2025
BV01548,Receipt,1548,07-Oct-2025,Ankleshwar,1170378.63,Cr,against bill,07-Oct-2025
BV01549,Receipt,1549,09-Jul-2025,Vapi,1399983.87,Cr,against bill,09-Jul-2025
BV01550,Receipt,1550,04-Aug-2025,Vapi,1471070.56,Cr,against bill,04-Aug-2025
BV01551,Receipt,1551,11-Sep-2025,Vapi,1218650.69,Cr,against bill,11-Sep-2025
BV01552,Receipt,1552,21-May-2025,Ukai TPS,13475225.63,Cr,against bill,21-May-2025
BV01553,Receipt,1553,16-Jun-2025,Kutch,1424845.15,Cr,against bill,16-Jun-2025
BV01554,Receipt,1554,31-Jul-2025,Kutch,1820078.18,Cr,against bill,31-Jul-2025
BV01555,Receipt,1555,06-Sep-2025,Kutch,1966447.66,Cr,against bill,06-Sep-2025
BV01556,Receipt,1556,16-Aug-2025,Vapi,3808511.95,Cr,against bill,16-Aug-2025
BV01557,Receipt,1557,19-Jun-2025,Ukai TPS,8425640.62,Cr,against bill,19-Jun-2025
BV01558,Receipt,1558,12-Aug-2025,Morbi Cluster,4394911.76,Cr,against bill,12-Aug-2025
BV01559,Receipt,1559,06-Aug-2025,Ukai TPS,6718196.41,Cr,against bill,06-Aug-2025
BV01560,Receipt,1560,07-Aug-2025,Ukai TPS,6770458.97,Cr,against bill,07-Aug-2025
BV01561,Receipt,1561,15-Sep-2025,Kutch,926859.35,Cr,against bill,15-Sep-2025
BV01562,Receipt,1562,15-Oct-2025,Kutch,1104937.64,Cr,against bill,15-Oct-2025
BV01563,Receipt,1563,26-Nov-2025,Kutch,1109576.75,Cr,against bill,26-Nov-2025
BV01564,Receipt,1564,11-Sep-2025,Morbi Cluster,2650194.53,Cr,against bill,11-Sep-2025
BV01565,Receipt,1565,02-Oct-2025,Morbi Cluster,2160886.72,Cr,against bill,02-Oct-2025
BV01566,Receipt,1566,09-Aug-2025,Ukai TPS,7518673.63,Cr,against bill,09-Aug-2025
BV01567,Receipt,1567,12-Sep-2025,Ukai TPS,5593482.77,Cr,against bill,12-Sep-2025
BV01568,Receipt,1568,28-Sep-2025,Kutch,2008003.89,Cr,against bill,28-Sep-2025
BV01569,Receipt,1569,02-Nov-2025,Kutch,2279968.65,Cr,against bill,02-Nov-2025
BV01570,Receipt,1570,25-Sep-2025,Morbi Cluster,3935402.65,Cr,against bill,25-Sep-2025
BV01571,Receipt,1571,11-Sep-2025,Ukai TPS,13713617.99,Cr,against bill,11-Sep-2025
BV01572,Receipt,1572,02-Nov-2025,Kutch,1591179.6,Cr,against bill,02-Nov-2025
BV01573,Receipt,1573,18-Dec-2025,Kutch,1714609.02,Cr,against bill,18-Dec-2025
BV01574,Receipt,1574,05-Jan-2026,Kutch,1124731.99,Cr,against bill,05-Jan-2026
BV01575,Receipt,1575,18-Nov-2025,Ankleshwar,1140294.35,Cr,against bill,18-Nov-2025
BV01576,Receipt,1576,06-Jan-2026,Ankleshwar,1264127.82,Cr,against bill,06-Jan-2026
BV01577,Receipt,1577,15-Jan-2026,Ankleshwar,1111861.47,Cr,against bill,15-Jan-2026
BV01578,Receipt,1578,27-Nov-2025,Vapi,4431416.72,Cr,against bill,27-Nov-2025
BV01579,Receipt,1579,30-Oct-2025,Ukai TPS,13084973.09,Cr,against bill,30-Oct-2025
BV01580,Receipt,1580,28-Dec-2025,Kutch,2010455.17,Cr,against bill,28-Dec-2025
BV01581,Receipt,1581,01-Jan-2026,Kutch,2704960.05,Cr,against bill,01-Jan-2026
BV01582,Receipt,1582,23-Nov-2025,Morbi Cluster,1904203.7,Cr,against bill,23-Nov-2025
BV01583,Receipt,1583,09-Jan-2026,Morbi Cluster,2189598.95,Cr,against bill,09-Jan-2026
BV01584,Receipt,1584,11-Dec-2025,Ankleshwar,3564871.53,Cr,against bill,11-Dec-2025
BV01585,Receipt,1585,08-Nov-2025,Vapi,4498193.44,Cr,against bill,08-Nov-2025
BV01586,Receipt,1586,27-Nov-2025,Ukai TPS,12905955.0,Cr,against bill,27-Nov-2025
BV01587,Receipt,1587,16-Jan-2026,Kutch,4433545.89,Cr,against bill,16-Jan-2026
BV01588,Receipt,1588,27-Jan-2026,Morbi Cluster,4351349.98,Cr,against bill,27-Jan-2026
BV01589,Receipt,1589,22-Nov-2025,Ankleshwar,3276253.64,Cr,against bill,22-Nov-2025
BV01590,Receipt,1590,15-Dec-2025,Vapi,4298488.42,Cr,against bill,15-Dec-2025
BV01591,Receipt,1591,27-Dec-2025,Ukai TPS,13988389.94,Cr,against bill,27-Dec-2025
BV01592,Receipt,1592,03-Feb-2026,Kutch,4853463.62,Cr,against bill,03-Feb-2026
BV01593,Receipt,1593,12-Jan-2026,Morbi Cluster,4253480.02,Cr,against bill,12-Jan-2026
BV01594,Receipt,1594,26-Jan-2026,Ankleshwar,3161953.64,Cr,against bill,26-Jan-2026
BV01595,Receipt,1595,23-Jan-2026,Vapi,4846284.84,Cr,against bill,23-Jan-2026
BV01596,Receipt,1596,14-Jan-2026,Ukai TPS,5855817.01,Cr,against bill,14-Jan-2026
BV01597,Receipt,1597,24-Jan-2026,Ukai TPS,6174068.09,Cr,against bill,24-Jan-2026
BV01598,Receipt,1598,13-Feb-2026,Morbi Cluster,4530967.11,Cr,against bill,13-Feb-2026
BV01599,Receipt,1599,21-Feb-2026,Ankleshwar,3596293.64,Cr,against bill,21-Feb-2026
BV01600,Receipt,1600,02-Mar-2026,Vapi,4434258.28,Cr,against bill,02-Mar-2026
BV01601,Receipt,1601,07-Mar-2026,Ukai TPS,6744853.01,Cr,against bill,07-Mar-2026
BV01602,Receipt,1602,09-Feb-2026,Ukai TPS,5697650.44,Cr,against bill,09-Feb-2026
BV01603,Receipt,1603,13-Mar-2026,Kutch,4504639.93,Cr,against bill,13-Mar-2026
BV01604,Receipt,1604,01-May-2026,Morbi Cluster,4676801.15,Cr,against bill,01-May-2026
BV01605,Receipt,1605,02-May-2026,Ankleshwar,3819698.18,Cr,against bill,02-May-2026
BV01606,Receipt,1606,06-Apr-2026,Ukai TPS,6595063.11,Cr,against bill,06-Apr-2026
BV01607,Receipt,1607,21-Mar-2026,Ukai TPS,7051060.79,Cr,against bill,21-Mar-2026
BV01608,Receipt,1608,02-Jun-2026,Morbi Cluster,4456946.52,Cr,against bill,02-Jun-2026
BV01609,Receipt,1609,10-Jun-2026,Ankleshwar,1781830.08,Cr,against bill,10-Jun-2026
BV01610,Receipt,1610,21-Jun-2026,Ankleshwar,1732375.37,Cr,against bill,21-Jun-2026
BV01611,Receipt,1611,14-May-2026,Vapi,1614212.97,Cr,against bill,14-May-2026
BV01612,Receipt,1612,22-May-2026,Vapi,1303986.07,Cr,against bill,22-May-2026
BV01613,Receipt,1613,24-Jun-2026,Vapi,1170809.4,Cr,against bill,24-Jun-2026
BV01614,Receipt,1614,04-May-2026,Ukai TPS,6570720.75,Cr,against bill,04-May-2026
BV01615,Receipt,1615,17-Apr-2026,Ukai TPS,5791305.48,Cr,against bill,17-Apr-2026
BV01616,Receipt,1616,21-Jun-2026,Kutch,4947843.26,Cr,against bill,21-Jun-2026
BV01617,Receipt,1617,25-May-2026,Morbi Cluster,4562543.06,Cr,against bill,25-May-2026
BV01618,Receipt,1618,20-May-2026,Ankleshwar,2966770.8,Cr,against bill,20-May-2026
BV01619,Receipt,1619,16-Jun-2026,Vapi,5070909.17,Cr,against bill,16-Jun-2026
BV01620,Receipt,1620,01-Aug-2026,Morbi Cluster,4741542.07,Cr,against bill,01-Aug-2026
BV01621,Receipt,1621,20-Jul-2026,Ankleshwar,3492384.55,Cr,against bill,20-Jul-2026
BV01622,Receipt,1622,26-May-2026,Ukai TPS,6272248.21,Cr,against bill,26-May-2026
BV01623,Receipt,1623,27-May-2026,Ukai TPS,8184490.1,Cr,against bill,27-May-2026
BV01624,Receipt,1624,15-May-2026,Sikka TPS,7345100.41,Cr,against bill,15-May-2026
BV01625,Receipt,1625,07-May-2026,Sikka TPS,5856422.42,Cr,against bill,07-May-2026
BV01626,Receipt,1626,07-Jul-2026,Kutch,4017353.6,Cr,against bill,07-Jul-2026
BV01627,Receipt,1627,29-Aug-2026,Vapi,1169116.58,Cr,against bill,29-Aug-2026
BV01628,Receipt,1628,21-Sep-2026,Vapi,1457814.43,Cr,against bill,21-Sep-2026
BV01629,Receipt,1629,06-Oct-2026,Vapi,1753337.58,Cr,against bill,06-Oct-2026
BV01630,Receipt,1630,01-Jul-2026,Ukai TPS,14307168.06,Cr,against bill,01-Jul-2026
BV01631,Receipt,1631,15-Jun-2026,Sikka TPS,13864338.55,Cr,against bill,15-Jun-2026
BV01632,Receipt,1632,03-Aug-2026,Kutch,4015682.92,Cr,against bill,03-Aug-2026
BV01633,Receipt,1633,20-Jul-2026,Morbi Cluster,3283977.57,Cr,against bill,20-Jul-2026
BV01634,Receipt,1634,29-Jul-2026,Ankleshwar,2079240.08,Cr,against bill,29-Jul-2026
BV01635,Receipt,1635,02-Oct-2026,Ankleshwar,1909223.72,Cr,against bill,02-Oct-2026
BV01636,Receipt,1636,26-Jul-2026,Ukai TPS,7506909.72,Cr,against bill,26-Jul-2026
BV01637,Receipt,1637,25-Jul-2026,Ukai TPS,6279181.49,Cr,against bill,25-Jul-2026
BV01638,Receipt,1638,02-Jul-2026,Sikka TPS,5792009.49,Cr,against bill,02-Jul-2026
BV01639,Receipt,1639,11-Jul-2026,Sikka TPS,7605999.12,Cr,against bill,11-Jul-2026
BV01640,Receipt,1640,19-Aug-2026,Ukai TPS,5912967.14,Cr,against bill,19-Aug-2026
BV01641,Receipt,1641,20-Aug-2026,Ukai TPS,7841907.38,Cr,against bill,20-Aug-2026
BV01642,Receipt,1642,03-Aug-2026,Sikka TPS,13872745.22,Cr,against bill,03-Aug-2026
BV01643,Payment,1643,12-Apr-2024,V04,850000.0,Dr,advance,12-Apr-2024
BV01644,Payment,1644,09-Apr-2025,V09,620000.0,Dr,advance,09-Apr-2025
BV01645,Payment,1645,15-Apr-2026,V02,740000.0,Dr,advance,15-Apr-2026
BV01646,Payment,1646,06-Nov-2025,V18,410000.0,Dr,advance,06-Nov-2025
BV01647,Receipt,1647,03-Sep-2025,B03,1500000.0,Cr,advance,03-Sep-2025
BV01648,Credit Note,1648,14-Nov-2025,Ukai TPS,207101.0,Dr,adjustment,14-Nov-2025
BV01649,Credit Note,1649,14-Dec-2025,Sikka TPS,309828.0,Dr,adjustment,14-Dec-2025
