guid,voucher_guid,stock_item_name,qty_qtl,rate
AV03042-1,AV03042,Rice Husk,3629.0,2283
AV03043-1,AV03043,Rice Husk,3276.0,2346
AV03044-1,AV03044,Rice Husk,3605.0,2302
AV03045-1,AV03045,Rice Husk,3598.0,2222
AV03046-1,AV03046,Rice Husk,3300.0,2283
AV03047-1,AV03047,Rice Husk,2994.0,2243
AV03048-1,AV03048,Rice Husk,2802.0,2319
AV03049-1,AV03049,Rice Husk,3535.0,2309
AV03050-1,AV03050,Rice Husk,3149.0,2259
AV03051-1,AV03051,Rice Husk,2729.0,2332
AV03052-1,AV03052,Rice Husk,2951.0,2240
AV03053-1,AV03053,Rice Husk,3236.0,2290
AV03054-1,AV03054,Rice Husk,2950.0,2282
AV03055-1,AV03055,Rice Husk,3058.0,2226
AV03056-1,AV03056,Rice Husk,3549.0,2356
AV03057-1,AV03057,Rice Husk,2734.0,2286
AV03058-1,AV03058,Rice Husk,3600.0,2260
AV03059-1,AV03059,Rice Husk,3337.0,2243
AV03060-1,AV03060,Rice Husk,3349.0,2319
AV03061-1,AV03061,Rice Husk,3264.0,2233
AV03062-1,AV03062,Rice Husk,3026.0,2273
AV03063-1,AV03063,Rice Husk,2689.0,2249
AV03064-1,AV03064,Rice Husk,3148.0,2256
AV03065-1,AV03065,Rice Husk,2989.0,2252
AV03066-1,AV03066,Rice Husk,2956.0,2227
AV03067-1,AV03067,Rice Husk,3134.0,2237
AV03068-1,AV03068,Rice Husk,2766.0,2295
AV03069-1,AV03069,Rice Husk,3276.0,2276
AV03070-1,AV03070,Rice Husk,3395.0,2237
AV03071-1,AV03071,Rice Husk,3208.0,2346
AV03072-1,AV03072,Rice Husk,2849.0,2248
AV03073-1,AV03073,Rice Husk,3007.0,2324
AV03074-1,AV03074,Rice Husk,3056.0,2280
AV03075-1,AV03075,Rice Husk,3628.0,2343
AV03076-1,AV03076,Rice Husk,3584.0,2347
AV03077-1,AV03077,Rice Husk,2805.0,2330
AV03078-1,AV03078,Rice Husk,2919.0,2329
AV03079-1,AV03079,Rice Husk,3678.0,2322
AV03080-1,AV03080,Rice Husk,3504.0,2222
AV03081-1,AV03081,Rice Husk,3444.0,2334
AV03082-1,AV03082,Rice Husk,3115.0,2279
AV03083-1,AV03083,Rice Husk,2756.0,2270
AV03084-1,AV03084,Rice Husk,2766.0,2345
AV03085-1,AV03085,Rice Husk,3242.0,2353
AV03086-1,AV03086,Rice Husk,2837.0,2301
AV03087-1,AV03087,Rice Husk,2886.0,2328
AV03088-1,AV03088,Rice Husk,3187.0,2229
AV03089-1,AV03089,Rice Husk,3067.0,2251
AV03090-1,AV03090,Rice Husk,4121.0,2277
AV03091-1,AV03091,Mustard Stalk,3118.0,2628
AV03092-1,AV03092,Mustard Stalk,3152.0,2569
AV03093-1,AV03093,Mustard Stalk,3582.0,2581
AV03094-1,AV03094,Mustard Stalk,3196.0,2700
AV03095-1,AV03095,Mustard Stalk,3237.0,2692
AV03096-1,AV03096,Mustard Stalk,3759.0,2712
AV03097-1,AV03097,Mustard Stalk,2937.0,2668
AV03098-1,AV03098,Mustard Stalk,3463.0,2574
AV03099-1,AV03099,Mustard Stalk,3310.0,2564
AV03100-1,AV03100,Mustard Stalk,3492.0,2673
AV03101-1,AV03101,Mustard Stalk,2846.0,2693
AV03102-1,AV03102,Mustard Stalk,2978.0,2579
AV03103-1,AV03103,Mustard Stalk,3941.0,2620
AV03104-1,AV03104,Mustard Stalk,3352.0,2711
AV03105-1,AV03105,Mustard Stalk,3549.0,2695
AV03106-1,AV03106,Mustard Stalk,3642.0,2636
AV03107-1,AV03107,Mustard Stalk,3404.0,2608
AV03108-1,AV03108,Mustard Stalk,2836.0,2637
AV03109-1,AV03109,Mustard Stalk,3465.0,2670
AV03110-1,AV03110,Rice Husk,3594.0,2289
AV03111-1,AV03111,Rice Husk,4187.0,2396
AV03112-1,AV03112,Rice Husk,3896.0,2379
AV03113-1,AV03113,Rice Husk,3941.0,2371
AV03114-1,AV03114,Rice Husk,3373.0,2313
AV03115-1,AV03115,Rice Husk,3937.0,2381
AV03116-1,AV03116,Rice Husk,3702.0,2393
AV03117-1,AV03117,Rice Husk,4315.0,2402
AV03118-1,AV03118,Rice Husk,3434.0,2328
AV03119-1,AV03119,Rice Husk,3494.0,2412
AV03120-1,AV03120,Rice Husk,3879.0,2296
AV03121-1,AV03121,Rice Husk,4099.0,2297
AV03122-1,AV03122,Rice Husk,3337.0,2423
AV03123-1,AV03123,Rice Husk,3393.0,2408
AV03124-1,AV03124,Rice Husk,3929.0,2366
AV03125-1,AV03125,Rice Husk,3657.0,2333
AV03126-1,AV03126,Rice Husk,3958.0,2322
AV03127-1,AV03127,Rice Husk,3685.0,2399
AV03128-1,AV03128,Rice Husk,3636.0,2361
AV03129-1,AV03129,Rice Husk,3331.0,2421
AV03130-1,AV03130,Rice Husk,3808.0,2326
AV03131-1,AV03131,Rice Husk,3393.0,2322
AV03132-1,AV03132,Rice Husk,4352.0,2323
AV03133-1,AV03133,Rice Husk,3824.0,2398
AV03134-1,AV03134,Rice Husk,3238.0,2324
AV03135-1,AV03135,Rice Husk,3909.0,2362
AV03136-1,AV03136,Rice Husk,3780.0,2381
AV03137-1,AV03137,Rice Husk,3922.0,2322
AV03138-1,AV03138,Rice Husk,3317.0,2307
AV03139-1,AV03139,Rice Husk,4392.0,2291
AV03140-1,AV03140,Rice Husk,3856.0,2418
AV03141-1,AV03141,Rice Husk,4357.0,2408
AV03142-1,AV03142,Rice Husk,3863.0,2339
AV03143-1,AV03143,Rice Husk,3436.0,2297
AV03144-1,AV03144,Rice Husk,3908.0,2300
AV03145-1,AV03145,Rice Husk,3593.0,2364
AV03146-1,AV03146,Rice Husk,3563.0,2304
AV03147-1,AV03147,Rice Husk,3489.0,2389
AV03148-1,AV03148,Rice Husk,4200.0,2358
AV03149-1,AV03149,Rice Husk,4085.0,2414
AV03150-1,AV03150,Rice Husk,3437.0,2289
AV03151-1,AV03151,Rice Husk,3591.0,2392
AV03152-1,AV03152,Rice Husk,4063.0,2323
AV03153-1,AV03153,Mustard Stalk,2306.0,2728
AV03154-1,AV03154,Mustard Stalk,2094.0,2794
AV03155-1,AV03155,Mustard Stalk,2083.0,2658
AV03156-1,AV03156,Mustard Stalk,2314.0,2664
AV03157-1,AV03157,Mustard Stalk,2401.0,2677
AV03158-1,AV03158,Mustard Stalk,2082.0,2729
AV03159-1,AV03159,Mustard Stalk,2048.0,2747
AV03160-1,AV03160,Mustard Stalk,1902.0,2715
AV03161-1,AV03161,Mustard Stalk,1934.0,2772
AV03162-1,AV03162,Mustard Stalk,2278.0,2641
AV03163-1,AV03163,Mustard Stalk,2034.0,2631
AV03164-1,AV03164,Mustard Stalk,2214.0,2792
AV03165-1,AV03165,Mustard Stalk,1871.0,2752
AV03166-1,AV03166,Mustard Stalk,1899.0,2736
AV03167-1,AV03167,Mustard Stalk,2466.0,2686
AV03168-1,AV03168,Mustard Stalk,2201.0,2773
AV03169-1,AV03169,Mustard Stalk,2038.0,2761
AV03170-1,AV03170,Mustard Stalk,2407.0,2751
AV03171-1,AV03171,Mustard Stalk,2097.0,2702
AV03172-1,AV03172,Mustard Stalk,2089.0,2769
AV03173-1,AV03173,Mustard Stalk,2136.0,2755
AV03174-1,AV03174,Mustard Stalk,1994.0,2706
AV03175-1,AV03175,Mustard Stalk,2361.0,2758
AV03176-1,AV03176,Mustard Stalk,2513.0,2734
AV03177-1,AV03177,Mustard Stalk,2297.0,2743
AV03178-1,AV03178,Mustard Stalk,2502.0,2701
AV03179-1,AV03179,Mustard Stalk,2229.0,2715
AV03180-1,AV03180,Mustard Stalk,1948.0,2678
AV03181-1,AV03181,Mustard Stalk,2322.0,2707
AV03182-1,AV03182,Biomass Material,417.0,4849
AV03183-1,AV03183,Biomass Material,224.0,4974
AV03184-1,AV03184,Biomass Material,468.0,6273
AV03185-1,AV03185,Biomass Material,288.0,4983
AV03186-1,AV03186,Biomass Material,522.0,5697
AV03187-1,AV03187,Biomass Material,277.0,6197
AV03188-1,AV03188,Biomass Material,347.0,6099
AV03189-1,AV03189,Biomass Material,524.0,5282
AV03190-1,AV03190,Biomass Material,272.0,6013
AV03191-1,AV03191,Biomass Material,320.0,5147
AV03192-1,AV03192,Biomass Material,386.0,6383
AV03193-1,AV03193,Biomass Material,262.0,5759
AV03194-1,AV03194,Biomass Material,282.0,5425
AV03195-1,AV03195,Biomass Material,445.0,4630
AV03196-1,AV03196,Rice Husk,3173.0,2399
AV03197-1,AV03197,Rice Husk,3908.0,2359
AV03198-1,AV03198,Rice Husk,3306.0,2476
AV03199-1,AV03199,Rice Husk,3741.0,2427
AV03200-1,AV03200,Rice Husk,4063.0,2435
AV03201-1,AV03201,Rice Husk,3441.0,2403
AV03202-1,AV03202,Rice Husk,3346.0,2464
AV03203-1,AV03203,Rice Husk,3680.0,2397
AV03204-1,AV03204,Rice Husk,3166.0,2450
AV03205-1,AV03205,Rice Husk,3634.0,2423
AV03206-1,AV03206,Rice Husk,3086.0,2367
AV03207-1,AV03207,Rice Husk,3896.0,2357
AV03208-1,AV03208,Rice Husk,3344.0,2447
AV03209-1,AV03209,Rice Husk,3690.0,2474
AV03210-1,AV03210,Rice Husk,3661.0,2432
AV03211-1,AV03211,Rice Husk,3532.0,2410
AV03212-1,AV03212,Rice Husk,3621.0,2400
AV03213-1,AV03213,Rice Husk,3118.0,2379
AV03214-1,AV03214,Rice Husk,3615.0,2367
AV03215-1,AV03215,Rice Husk,3504.0,2376
AV03216-1,AV03216,Rice Husk,3889.0,2438
AV03217-1,AV03217,Rice Husk,3128.0,2377
AV03218-1,AV03218,Rice Husk,3159.0,2364
AV03219-1,AV03219,Rice Husk,3531.0,2378
AV03220-1,AV03220,Rice Husk,3753.0,2451
AV03221-1,AV03221,Rice Husk,3441.0,2369
AV03222-1,AV03222,Rice Husk,4100.0,2460
AV03223-1,AV03223,Rice Husk,3494.0,2356
AV03224-1,AV03224,Rice Husk,3384.0,2391
AV03225-1,AV03225,Rice Husk,4354.0,2457
AV03226-1,AV03226,Rice Husk,3707.0,2459
AV03227-1,AV03227,Mustard Stalk,3237.0,2785
AV03228-1,AV03228,Mustard Stalk,3401.0,2743
AV03229-1,AV03229,Mustard Stalk,4313.0,2820
AV03230-1,AV03230,Mustard Stalk,4177.0,2840
AV03231-1,AV03231,Mustard Stalk,3680.0,2767
AV03232-1,AV03232,Mustard Stalk,4166.0,2755
AV03233-1,AV03233,Mustard Stalk,3554.0,2710
AV03234-1,AV03234,Mustard Stalk,3275.0,2766
AV03235-1,AV03235,Mustard Stalk,3415.0,2867
AV03236-1,AV03236,Mustard Stalk,3484.0,2861
AV03237-1,AV03237,Mustard Stalk,3479.0,2875
AV03238-1,AV03238,Mustard Stalk,3887.0,2843
AV03239-1,AV03239,Mustard Stalk,4092.0,2871
AV03240-1,AV03240,Mustard Stalk,3958.0,2756
AV03241-1,AV03241,Mustard Stalk,3913.0,2736
AV03242-1,AV03242,Mustard Stalk,3277.0,2740
AV03243-1,AV03243,Mustard Stalk,3776.0,2717
AV03244-1,AV03244,Rice Husk,3086.0,2582
AV03245-1,AV03245,Rice Husk,2744.0,2456
AV03246-1,AV03246,Rice Husk,2842.0,2449
AV03247-1,AV03247,Rice Husk,2913.0,2510
AV03248-1,AV03248,Rice Husk,2732.0,2475
AV03249-1,AV03249,Rice Husk,3198.0,2477
AV03250-1,AV03250,Rice Husk,3009.0,2465
AV03251-1,AV03251,Rice Husk,3459.0,2576
AV03252-1,AV03252,Rice Husk,3057.0,2564
AV03253-1,AV03253,Rice Husk,2832.0,2539
AV03254-1,AV03254,Rice Husk,3109.0,2465
AV03255-1,AV03255,Rice Husk,3344.0,2466
AV03256-1,AV03256,Rice Husk,2694.0,2464
AV03257-1,AV03257,Rice Husk,3448.0,2588
AV03258-1,AV03258,Rice Husk,2988.0,2504
AV03259-1,AV03259,Rice Husk,2752.0,2476
AV03260-1,AV03260,Rice Husk,2880.0,2519
AV03261-1,AV03261,Rice Husk,3212.0,2552
AV03262-1,AV03262,Rice Husk,3198.0,2532
AV03263-1,AV03263,Rice Husk,2977.0,2574
AV03264-1,AV03264,Rice Husk,3179.0,2448
AV03265-1,AV03265,Rice Husk,3045.0,2465
AV03266-1,AV03266,Rice Husk,3085.0,2545
AV03267-1,AV03267,Rice Husk,3105.0,2483
AV03268-1,AV03268,Rice Husk,2681.0,2584
AV03269-1,AV03269,Rice Husk,2925.0,2536
AV03270-1,AV03270,Rice Husk,2792.0,2506
AV03271-1,AV03271,Rice Husk,3464.0,2461
AV03272-1,AV03272,Rice Husk,2674.0,2478
AV03273-1,AV03273,Rice Husk,3509.0,2488
AV03274-1,AV03274,Rice Husk,3503.0,2448
AV03275-1,AV03275,Rice Husk,3398.0,2526
AV03276-1,AV03276,Rice Husk,3244.0,2528
AV03277-1,AV03277,Rice Husk,3064.0,2511
AV03278-1,AV03278,Rice Husk,2759.0,2509
AV03279-1,AV03279,Rice Husk,3044.0,2517
AV03280-1,AV03280,Rice Husk,3099.0,2482
AV03281-1,AV03281,Rice Husk,2538.0,2582
AV03282-1,AV03282,Rice Husk,2692.0,2524
AV03283-1,AV03283,Rice Husk,3190.0,2558
AV03284-1,AV03284,Rice Husk,3274.0,2455
AV03285-1,AV03285,Rice Husk,2908.0,2445
AV03286-1,AV03286,Rice Husk,3143.0,2528
AV03287-1,AV03287,Rice Husk,3192.0,2461
AV03288-1,AV03288,Rice Husk,2858.0,2576
AV03289-1,AV03289,Rice Husk,2843.0,2560
AV03290-1,AV03290,Rice Husk,3503.0,2491
AV03291-1,AV03291,Rice Husk,2625.0,2539
AV03292-1,AV03292,Mustard Stalk,3000.0,2848
AV03293-1,AV03293,Mustard Stalk,2591.0,2877
AV03294-1,AV03294,Mustard Stalk,3170.0,2915
AV03295-1,AV03295,Mustard Stalk,3178.0,2853
AV03296-1,AV03296,Mustard Stalk,2394.0,2953
AV03297-1,AV03297,Mustard Stalk,2571.0,2830
AV03298-1,AV03298,Mustard Stalk,3074.0,2895
AV03299-1,AV03299,Mustard Stalk,2406.0,2837
AV03300-1,AV03300,Mustard Stalk,2754.0,2850
AV03301-1,AV03301,Mustard Stalk,2808.0,2935
AV03302-1,AV03302,Mustard Stalk,2553.0,2950
AV03303-1,AV03303,Mustard Stalk,3188.0,2888
AV03304-1,AV03304,Mustard Stalk,2759.0,2971
AV03305-1,AV03305,Mustard Stalk,3202.0,2838
AV03306-1,AV03306,Mustard Stalk,3016.0,2939
AV03307-1,AV03307,Mustard Stalk,2722.0,2853
AV03308-1,AV03308,Mustard Stalk,2863.0,2872
AV03309-1,AV03309,Mustard Stalk,2413.0,2849
AV03310-1,AV03310,Mustard Stalk,2782.0,2826
AV03311-1,AV03311,Mustard Stalk,3260.0,2816
AV03312-1,AV03312,Pellets,9866.0,7560
AV03313-1,AV03313,Pellets,9867.0,7607
AV03314-1,AV03314,Rice Husk,3754.0,2535
AV03315-1,AV03315,Rice Husk,3662.0,2544
AV03316-1,AV03316,Rice Husk,3722.0,2636
AV03317-1,AV03317,Rice Husk,2934.0,2564
AV03318-1,AV03318,Rice Husk,3123.0,2635
AV03319-1,AV03319,Rice Husk,3147.0,2657
AV03320-1,AV03320,Rice Husk,3605.0,2538
AV03321-1,AV03321,Rice Husk,3305.0,2538
AV03322-1,AV03322,Rice Husk,3684.0,2625
AV03323-1,AV03323,Rice Husk,3765.0,2575
AV03324-1,AV03324,Rice Husk,3246.0,2635
AV03325-1,AV03325,Rice Husk,3298.0,2634
AV03326-1,AV03326,Rice Husk,2874.0,2529
AV03327-1,AV03327,Rice Husk,3308.0,2632
AV03328-1,AV03328,Rice Husk,2908.0,2562
AV03329-1,AV03329,Rice Husk,3436.0,2541
AV03330-1,AV03330,Rice Husk,2857.0,2583
AV03331-1,AV03331,Rice Husk,3451.0,2563
AV03332-1,AV03332,Rice Husk,3499.0,2515
AV03333-1,AV03333,Rice Husk,2940.0,2545
AV03334-1,AV03334,Rice Husk,3512.0,2566
AV03335-1,AV03335,Rice Husk,3238.0,2637
AV03336-1,AV03336,Rice Husk,3314.0,2518
AV03337-1,AV03337,Rice Husk,3091.0,2534
AV03338-1,AV03338,Rice Husk,3256.0,2531
AV03339-1,AV03339,Rice Husk,3203.0,2589
AV03340-1,AV03340,Rice Husk,3593.0,2514
AV03341-1,AV03341,Rice Husk,3599.0,2645
AV03342-1,AV03342,Rice Husk,3715.0,2541
AV03343-1,AV03343,Rice Husk,3352.0,2561
AV03344-1,AV03344,Rice Husk,3071.0,2635
AV03345-1,AV03345,Rice Husk,3059.0,2638
AV03346-1,AV03346,Rice Husk,3307.0,2569
AV03347-1,AV03347,Rice Husk,3457.0,2524
AV03348-1,AV03348,Rice Husk,3882.0,2515
AV03349-1,AV03349,Rice Husk,3136.0,2613
AV03350-1,AV03350,Rice Husk,3210.0,2645
AV03351-1,AV03351,Rice Husk,3044.0,2624
AV03352-1,AV03352,Rice Husk,3327.0,2563
AV03353-1,AV03353,Rice Husk,3256.0,2627
AV03354-1,AV03354,Rice Husk,3373.0,2594
AV03355-1,AV03355,Rice Husk,3473.0,2573
AV03356-1,AV03356,Rice Husk,4066.0,2517
AV03357-1,AV03357,Rice Husk,3765.0,2644
AV03358-1,AV03358,Mustard Stalk,4156.0,2942
AV03359-1,AV03359,Mustard Stalk,4059.0,2948
AV03360-1,AV03360,Mustard Stalk,3359.0,2961
AV03361-1,AV03361,Mustard Stalk,4118.0,2984
AV03362-1,AV03362,Mustard Stalk,3299.0,2972
AV03363-1,AV03363,Mustard Stalk,3905.0,3038
AV03364-1,AV03364,Mustard Stalk,3395.0,2957
AV03365-1,AV03365,Mustard Stalk,3929.0,3001
AV03366-1,AV03366,Mustard Stalk,3924.0,2918
AV03367-1,AV03367,Mustard Stalk,3422.0,2947
AV03368-1,AV03368,Mustard Stalk,3471.0,2931
AV03369-1,AV03369,Mustard Stalk,3537.0,2972
AV03370-1,AV03370,Mustard Stalk,4774.0,2983
AV03371-1,AV03371,Mustard Stalk,3626.0,2954
AV03372-1,AV03372,Mustard Stalk,4511.0,3005
AV03373-1,AV03373,Pellets,18532.0,7509
