guid,voucher_type,vch_no,vch_date,ledger_name,amount,dr_cr,narration,entered_at
AV02784,Purchase,2784,14-Dec-2025,Shri Bhagwati Trading Co,418924.2,Dr,husk purchase,14-Dec-2025
AV02785,Purchase,2785,11-Dec-2025,Maa Vijay Biomass Co,562020.0,Dr,husk purchase,11-Dec-2025
AV02786,Purchase,2786,09-Dec-2025,Khatu Vijay Biomass Suppliers,486854.2,Dr,husk purchase,09-Dec-2025
AV02787,Purchase,2787,22-Dec-2025,Khatu Rajputana Enterprises,808524.0,Dr,stalk purchase,22-Dec-2025
AV02788,Purchase,2788,11-Dec-2025,Sanwariya Ganesh Agri Residue Pvt Ltd,772813.2,Dr,stalk purchase,11-Dec-2025
AV02789,Purchase,2789,17-Dec-2025,New Banas Biomass Co,814131.5,Dr,stalk purchase,17-Dec-2025
AV02790,Purchase,2790,12-Dec-2025,Khatu Rajputana Enterprises,776830.0,Dr,stalk purchase,12-Dec-2025
AV02791,Purchase,2791,27-Dec-2025,Sanwariya Krishna Agri Residue Pvt Ltd,741135.6,Dr,stalk purchase,27-Dec-2025
AV02792,Purchase,2792,07-Dec-2025,New Banas Biomass Co,742722.8,Dr,stalk purchase,07-Dec-2025
AV02793,Purchase,2793,26-Dec-2025,Khatu Shyam Enterprises,591981.9,Dr,stalk purchase,26-Dec-2025
AV02794,Purchase,2794,08-Dec-2025,Maa Kathiawad Agri Residue Pvt Ltd,779918.4,Dr,stalk purchase,08-Dec-2025
AV02795,Purchase,2795,09-Dec-2025,Khatu Shyam Enterprises,808220.5,Dr,stalk purchase,09-Dec-2025
AV02796,Purchase,2796,12-Dec-2025,Khatu Rajputana Enterprises,802924.8,Dr,stalk purchase,12-Dec-2025
AV02797,Purchase,2797,05-Dec-2025,Sanwariya Govind Agro Industries,602072.0,Dr,stalk purchase,05-Dec-2025
AV02798,Purchase,2798,04-Dec-2025,Khatu Rajputana Enterprises,679082.4,Dr,stalk purchase,04-Dec-2025
AV02799,Purchase,2799,23-Dec-2025,Jai Rathore Krishi Bhandar,696943.1,Dr,stalk purchase,23-Dec-2025
AV02800,Purchase,2800,06-Dec-2025,Sanwariya Govind Agro Industries,727302.5,Dr,stalk purchase,06-Dec-2025
AV02801,Purchase,2801,08-Dec-2025,Nakoda Banas Krishi Bhandar,768787.2,Dr,stalk purchase,08-Dec-2025
AV02802,Purchase,2802,04-Dec-2025,Jai Thar Fuels,643818.5,Dr,stalk purchase,04-Dec-2025
AV02803,Purchase,2803,17-Dec-2025,Jai Rathore Krishi Bhandar,786312.0,Dr,stalk purchase,17-Dec-2025
AV02804,Purchase,2804,14-Dec-2025,Sanwariya Govind Agro Industries,673105.0,Dr,stalk purchase,14-Dec-2025
AV02805,Purchase,2805,21-Dec-2025,Sanwariya Krishna Agri Residue Pvt Ltd,737849.9,Dr,stalk purchase,21-Dec-2025
AV02806,Purchase,2806,07-Dec-2025,Khatu Shyam Enterprises,609996.8,Dr,stalk purchase,07-Dec-2025
AV02807,Purchase,2807,21-Dec-2025,Khatu Rajputana Enterprises,757834.0,Dr,stalk purchase,21-Dec-2025
AV02808,Purchase,2808,03-Dec-2025,Salasar Banas Biomass Co,757674.6,Dr,stalk purchase,03-Dec-2025
AV02809,Purchase,2809,02-Dec-2025,Khatu Bhairav Biomass Suppliers,617509.5,Dr,stalk purchase,02-Dec-2025
AV02810,Purchase,2810,17-Dec-2025,Sanwariya Govind Agro Industries,618634.8,Dr,stalk purchase,17-Dec-2025
AV02811,Purchase,2811,23-Dec-2025,Salasar Banas Biomass Co,688049.6,Dr,stalk purchase,23-Dec-2025
AV02812,Purchase,2812,19-Dec-2025,New Banas Biomass Co,662462.8,Dr,stalk purchase,19-Dec-2025
AV02813,Purchase,2813,26-Jan-2026,New Rathore Agro Industries,679903.1,Dr,husk purchase,26-Jan-2026
AV02814,Purchase,2814,12-Jan-2026,Sanwariya Ganesh Agri Residue Pvt Ltd,822700.8,Dr,husk purchase,12-Jan-2026
AV02815,Purchase,2815,02-Jan-2026,Maa Ganesh Biomass Co,693975.3,Dr,husk purchase,02-Jan-2026
AV02816,Purchase,2816,25-Jan-2026,Salasar Saurashtra Biomass Suppliers,812530.5,Dr,husk purchase,25-Jan-2026
AV02817,Purchase,2817,03-Jan-2026,Salasar Marudhar Krishi Udyog,703263.2,Dr,husk purchase,03-Jan-2026
AV02818,Purchase,2818,09-Jan-2026,Maa Vijay Biomass Co,765339.0,Dr,husk purchase,09-Jan-2026
AV02819,Purchase,2819,16-Jan-2026,Sanwariya Vijay Enterprises,790641.0,Dr,husk purchase,16-Jan-2026
AV02820,Purchase,2820,21-Jan-2026,Shree Vijay Agro Traders,725207.7,Dr,husk purchase,21-Jan-2026
AV02821,Purchase,2821,05-Jan-2026,Khatu Shyam Enterprises,767968.8,Dr,husk purchase,05-Jan-2026
AV02822,Purchase,2822,12-Jan-2026,New Rajputana Agro Traders,743293.6,Dr,husk purchase,12-Jan-2026
AV02823,Purchase,2823,15-Jan-2026,Khatu Thar Agro Company,863587.0,Dr,husk purchase,15-Jan-2026
AV02824,Purchase,2824,05-Jan-2026,New Balaji Krishi Bhandar,867283.2,Dr,husk purchase,05-Jan-2026
AV02825,Purchase,2825,24-Jan-2026,Shree Luni Trading Co,874349.6,Dr,husk purchase,24-Jan-2026
AV02826,Purchase,2826,24-Jan-2026,Salasar Saurashtra Biomass Suppliers,776845.4,Dr,husk purchase,24-Jan-2026
AV02827,Purchase,2827,24-Jan-2026,Salasar Mahaveer Krishi Udyog,747464.2,Dr,husk purchase,24-Jan-2026
AV02828,Purchase,2828,04-Jan-2026,Salasar Deepak Agri Residue Pvt Ltd,809328.1,Dr,husk purchase,04-Jan-2026
AV02829,Purchase,2829,11-Jan-2026,Maa Balaji Krishi Bhandar,717448.2,Dr,husk purchase,11-Jan-2026
AV02830,Purchase,2830,06-Jan-2026,Sanwariya Rathore Agro Company,850549.7,Dr,husk purchase,06-Jan-2026
AV02831,Purchase,2831,20-Jan-2026,Salasar Mahaveer Fuels,812471.8,Dr,husk purchase,20-Jan-2026
AV02832,Purchase,2832,19-Jan-2026,Salasar Marudhar Krishi Udyog,872488.8,Dr,husk purchase,19-Jan-2026
AV02833,Purchase,2833,22-Jan-2026,Shree Vijay Agro Traders,857560.0,Dr,husk purchase,22-Jan-2026
AV02834,Purchase,2834,20-Jan-2026,Sanwariya Suraj Biomass Suppliers,870206.4,Dr,husk purchase,20-Jan-2026
AV02835,Purchase,2835,19-Jan-2026,Sanwariya Govind Agro Industries,873423.0,Dr,husk purchase,19-Jan-2026
AV02836,Purchase,2836,03-Jan-2026,Khatu Jagdamba Agro Industries,833998.0,Dr,husk purchase,03-Jan-2026
AV02837,Purchase,2837,14-Jan-2026,New Rajputana Agro Traders,707932.8,Dr,husk purchase,14-Jan-2026
AV02838,Purchase,2838,22-Jan-2026,Maa Ganesh Biomass Co,749239.3,Dr,husk purchase,22-Jan-2026
AV02839,Purchase,2839,10-Jan-2026,Sanwariya Ganesh Agri Residue Pvt Ltd,859567.5,Dr,husk purchase,10-Jan-2026
AV02840,Purchase,2840,23-Jan-2026,Nakoda Ramdev Trading Co,705451.2,Dr,husk purchase,23-Jan-2026
AV02841,Purchase,2841,25-Jan-2026,Maa Vijay Biomass Co,889423.0,Dr,husk purchase,25-Jan-2026
AV02842,Purchase,2842,09-Jan-2026,Salasar Luni Agro Company,735227.0,Dr,husk purchase,09-Jan-2026
AV02843,Purchase,2843,14-Jan-2026,Sanwariya Rathore Agro Company,843950.4,Dr,husk purchase,14-Jan-2026
AV02844,Purchase,2844,07-Jan-2026,Khatu Thar Agro Company,748996.2,Dr,husk purchase,07-Jan-2026
AV02845,Purchase,2845,10-Jan-2026,Shree Vijay Agro Traders,987593.2,Dr,husk purchase,10-Jan-2026
AV02846,Purchase,2846,26-Jan-2026,New Rajputana Agro Traders,794765.6,Dr,husk purchase,26-Jan-2026
AV02847,Purchase,2847,03-Jan-2026,New Rajputana Agro Traders,779977.6,Dr,husk purchase,03-Jan-2026
AV02848,Purchase,2848,25-Jan-2026,New Bhagwati Krishi Bhandar,824715.0,Dr,husk purchase,25-Jan-2026
AV02849,Purchase,2849,13-Jan-2026,Sanwariya Suraj Biomass Suppliers,812272.8,Dr,husk purchase,13-Jan-2026
AV02850,Purchase,2850,22-Jan-2026,Nakoda Ramdev Trading Co,802748.4,Dr,husk purchase,22-Jan-2026
AV02851,Purchase,2851,25-Jan-2026,Nakoda Ramdev Trading Co,898354.6,Dr,husk purchase,25-Jan-2026
AV02852,Purchase,2852,06-Jan-2026,Khatu Thar Agro Company,819133.7,Dr,husk purchase,06-Jan-2026
AV02853,Purchase,2853,18-Jan-2026,Nakoda Ramdev Trading Co,959376.2,Dr,husk purchase,18-Jan-2026
AV02854,Purchase,2854,15-Jan-2026,Nakoda Ramdev Trading Co,744152.5,Dr,husk purchase,15-Jan-2026
AV02855,Purchase,2855,03-Jan-2026,Sanwariya Suraj Biomass Suppliers,830520.0,Dr,husk purchase,03-Jan-2026
AV02856,Purchase,2856,25-Jan-2026,Salasar Krishna Biomass Suppliers,767511.6,Dr,husk purchase,25-Jan-2026
AV02857,Purchase,2857,07-Jan-2026,Salasar Mahaveer Krishi Udyog,880798.8,Dr,husk purchase,07-Jan-2026
AV02858,Purchase,2858,20-Jan-2026,Shree Ramdev Fuels,737816.2,Dr,husk purchase,20-Jan-2026
AV02859,Purchase,2859,22-Jan-2026,Shri Bhagwati Trading Co,982856.7,Dr,husk purchase,22-Jan-2026
AV02860,Purchase,2860,18-Jan-2026,New Rathore Krishi Bhandar,736147.2,Dr,husk purchase,18-Jan-2026
AV02861,Purchase,2861,06-Jan-2026,Shri Bhagwati Trading Co,858328.1,Dr,husk purchase,06-Jan-2026
AV02862,Purchase,2862,09-Jan-2026,New Bhagwati Krishi Bhandar,818903.8,Dr,husk purchase,09-Jan-2026
AV02863,Purchase,2863,07-Jan-2026,Sanwariya Govind Agro Industries,972843.6,Dr,husk purchase,07-Jan-2026
AV02864,Purchase,2864,04-Jan-2026,New Banas Biomass Co,719208.9,Dr,stalk purchase,04-Jan-2026
AV02865,Purchase,2865,07-Jan-2026,Jai Thar Fuels,742826.7,Dr,stalk purchase,07-Jan-2026
AV02866,Purchase,2866,09-Jan-2026,Sanwariya Ganesh Agri Residue Pvt Ltd,699169.8,Dr,stalk purchase,09-Jan-2026
AV02867,Purchase,2867,02-Jan-2026,Khatu Rathore Biomass Co,823460.4,Dr,stalk purchase,02-Jan-2026
AV02868,Purchase,2868,02-Jan-2026,Khatu Rajputana Enterprises,849966.0,Dr,stalk purchase,02-Jan-2026
AV02869,Purchase,2869,15-Jan-2026,Sanwariya Govind Agro Industries,915273.1,Dr,stalk purchase,15-Jan-2026
AV02870,Purchase,2870,18-Jan-2026,Khatu Rathore Biomass Co,803870.7,Dr,stalk purchase,18-Jan-2026
AV02871,Purchase,2871,04-Jan-2026,Sanwariya Rathore Agro Company,942681.6,Dr,stalk purchase,04-Jan-2026
AV02872,Purchase,2872,02-Jan-2026,Jai Rathore Agro Traders,951400.0,Dr,stalk purchase,02-Jan-2026
AV02873,Purchase,2873,06-Jan-2026,Khatu Shyam Enterprises,800300.0,Dr,stalk purchase,06-Jan-2026
AV02874,Purchase,2874,16-Jan-2026,Jai Rathore Krishi Bhandar,853398.0,Dr,stalk purchase,16-Jan-2026
AV02875,Purchase,2875,20-Jan-2026,Salasar Banas Biomass Co,866638.4,Dr,stalk purchase,20-Jan-2026
AV02876,Purchase,2876,21-Jan-2026,Salasar Marudhar Krishi Udyog,853572.0,Dr,stalk purchase,21-Jan-2026
AV02877,Purchase,2877,24-Jan-2026,Jai Sardar Agro Industries,766456.0,Dr,stalk purchase,24-Jan-2026
AV02878,Purchase,2878,23-Jan-2026,Shri Bhagwati Trading Co,742376.0,Dr,stalk purchase,23-Jan-2026
AV02879,Purchase,2879,04-Jan-2026,Sanwariya Rathore Agro Company,658429.2,Dr,stalk purchase,04-Jan-2026
AV02880,Purchase,2880,07-Jan-2026,Jai Rathore Agro Traders,926729.1,Dr,stalk purchase,07-Jan-2026
AV02881,Purchase,2881,12-Jan-2026,Salasar Marudhar Krishi Udyog,691661.1,Dr,stalk purchase,12-Jan-2026
AV02882,Purchase,2882,12-Jan-2026,Jai Sardar Agro Industries,816753.7,Dr,stalk purchase,12-Jan-2026
AV02883,Purchase,2883,06-Jan-2026,Salasar Banas Biomass Co,717791.4,Dr,stalk purchase,06-Jan-2026
AV02884,Purchase,2884,09-Jan-2026,Shree Laxmi Biomass Suppliers,821185.4,Dr,stalk purchase,09-Jan-2026
AV02885,Purchase,2885,08-Jan-2026,Khatu Shyam Enterprises,842012.4,Dr,stalk purchase,08-Jan-2026
AV02886,Purchase,2886,12-Jan-2026,Jai Rathore Agro Traders,827686.8,Dr,stalk purchase,12-Jan-2026
AV02887,Purchase,2887,07-Feb-2026,Nakoda Ramdev Trading Co,233722.8,Dr,material recd,07-Feb-2026
AV02888,Purchase,2888,15-Feb-2026,Khatu Marudhar Enterprises,246114.0,Dr,supply against order,15-Feb-2026
AV02889,Purchase,2889,02-Feb-2026,Salasar Krishna Biomass Suppliers,240537.0,Dr,biomass purchase,02-Feb-2026
AV02890,Purchase,2890,23-Feb-2026,Maa Vijay Biomass Co,125806.2,Dr,as per bill,23-Feb-2026
AV02891,Purchase,2891,07-Feb-2026,Khatu Shyam Enterprises,200538.8,Dr,supply against order,07-Feb-2026
AV02892,Purchase,2892,16-Feb-2026,Salasar Saurashtra Biomass Suppliers,234297.8,Dr,supply against order,16-Feb-2026
AV02893,Purchase,2893,04-Feb-2026,New Rajputana Agro Traders,756400.1,Dr,husk purchase,04-Feb-2026
AV02894,Purchase,2894,05-Feb-2026,New Balaji Krishi Bhandar,838098.0,Dr,husk purchase,05-Feb-2026
AV02895,Purchase,2895,05-Feb-2026,Sanwariya Suraj Biomass Suppliers,695257.5,Dr,husk purchase,05-Feb-2026
AV02896,Purchase,2896,07-Feb-2026,Shree Laxmi Biomass Suppliers,770984.5,Dr,husk purchase,07-Feb-2026
AV02897,Purchase,2897,10-Feb-2026,Khatu Vijay Biomass Suppliers,819270.8,Dr,husk purchase,10-Feb-2026
AV02898,Purchase,2898,14-Feb-2026,Khatu Jagdamba Agro Industries,708632.1,Dr,husk purchase,14-Feb-2026
AV02899,Purchase,2899,05-Feb-2026,Khatu Vijay Biomass Suppliers,786839.2,Dr,husk purchase,05-Feb-2026
AV02900,Purchase,2900,03-Feb-2026,New Rajputana Agro Traders,633189.2,Dr,husk purchase,03-Feb-2026
AV02901,Purchase,2901,12-Feb-2026,New Rathore Krishi Bhandar,642218.4,Dr,husk purchase,12-Feb-2026
AV02902,Purchase,2902,14-Feb-2026,Khatu Jagdamba Agro Industries,689274.0,Dr,husk purchase,14-Feb-2026
AV02903,Purchase,2903,10-Feb-2026,New Bhagwati Krishi Bhandar,653898.7,Dr,husk purchase,10-Feb-2026
AV02904,Purchase,2904,27-Feb-2026,Khatu Shyam Enterprises,673684.2,Dr,husk purchase,27-Feb-2026
AV02905,Purchase,2905,08-Feb-2026,Shree Rajputana Trading Co,716361.2,Dr,husk purchase,08-Feb-2026
AV02906,Purchase,2906,22-Feb-2026,New Rajputana Agro Traders,651669.1,Dr,husk purchase,22-Feb-2026
AV02907,Purchase,2907,22-Feb-2026,Nakoda Ramdev Trading Co,733244.4,Dr,husk purchase,22-Feb-2026
AV02908,Purchase,2908,16-Feb-2026,Salasar Mahaveer Fuels,662936.4,Dr,husk purchase,16-Feb-2026
AV02909,Purchase,2909,16-Feb-2026,Sanwariya Govind Agro Industries,822509.6,Dr,husk purchase,16-Feb-2026
AV02910,Purchase,2910,05-Feb-2026,New Bhairav Krishi Udyog,706482.0,Dr,husk purchase,05-Feb-2026
AV02911,Purchase,2911,19-Feb-2026,Nakoda Ramdev Trading Co,764973.6,Dr,husk purchase,19-Feb-2026
AV02912,Purchase,2912,12-Feb-2026,Shree Ramdev Fuels,655148.0,Dr,husk purchase,12-Feb-2026
AV02913,Purchase,2913,05-Feb-2026,Salasar Krishna Biomass Suppliers,673201.2,Dr,husk purchase,05-Feb-2026
AV02914,Purchase,2914,25-Feb-2026,New Rathore Agro Industries,817568.0,Dr,husk purchase,25-Feb-2026
AV02915,Purchase,2915,15-Feb-2026,Salasar Luni Agro Company,683555.6,Dr,husk purchase,15-Feb-2026
AV02916,Purchase,2916,18-Feb-2026,New Rajputana Agro Traders,602655.3,Dr,husk purchase,18-Feb-2026
AV02917,Purchase,2917,16-Feb-2026,Salasar Mahaveer Fuels,730992.6,Dr,husk purchase,16-Feb-2026
AV02918,Purchase,2918,18-Feb-2026,New Rathore Krishi Bhandar,792451.9,Dr,husk purchase,18-Feb-2026
AV02919,Purchase,2919,07-Feb-2026,Nakoda Ramdev Trading Co,763976.0,Dr,husk purchase,07-Feb-2026
AV02920,Purchase,2920,12-Feb-2026,Salasar Krishna Biomass Suppliers,739022.0,Dr,husk purchase,12-Feb-2026
AV02921,Purchase,2921,21-Feb-2026,Salasar Luni Agro Company,762936.0,Dr,husk purchase,21-Feb-2026
AV02922,Purchase,2922,26-Feb-2026,Sanwariya Vijay Enterprises,698265.6,Dr,husk purchase,26-Feb-2026
AV02923,Purchase,2923,05-Feb-2026,Salasar Luni Agro Company,710399.8,Dr,husk purchase,05-Feb-2026
AV02924,Purchase,2924,19-Feb-2026,Maa Balaji Krishi Bhandar,778766.0,Dr,husk purchase,19-Feb-2026
AV02925,Purchase,2925,04-Feb-2026,Khatu Shyam Enterprises,740800.8,Dr,husk purchase,04-Feb-2026
AV02926,Purchase,2926,20-Feb-2026,Maa Vijay Biomass Co,765423.1,Dr,husk purchase,20-Feb-2026
AV02927,Purchase,2927,11-Feb-2026,New Rathore Agro Industries,815187.6,Dr,husk purchase,11-Feb-2026
AV02928,Purchase,2928,16-Feb-2026,New Rathore Agro Industries,741174.2,Dr,husk purchase,16-Feb-2026
AV02929,Purchase,2929,17-Feb-2026,Khatu Vijay Biomass Suppliers,661990.5,Dr,husk purchase,17-Feb-2026
AV02930,Purchase,2930,06-Feb-2026,Maa Ganesh Biomass Co,724272.0,Dr,husk purchase,06-Feb-2026
AV02931,Purchase,2931,16-Feb-2026,Shree Laxmi Biomass Suppliers,637539.5,Dr,husk purchase,16-Feb-2026
AV02932,Purchase,2932,06-Feb-2026,Maa Balaji Trading Co,612114.7,Dr,husk purchase,06-Feb-2026
AV02933,Purchase,2933,13-Feb-2026,Maa Balaji Trading Co,727927.2,Dr,husk purchase,13-Feb-2026
AV02934,Purchase,2934,18-Feb-2026,Shree Laxmi Biomass Suppliers,824488.5,Dr,husk purchase,18-Feb-2026
AV02935,Purchase,2935,13-Feb-2026,Sanwariya Govind Agro Industries,650880.0,Dr,husk purchase,13-Feb-2026
AV02936,Purchase,2936,20-Feb-2026,New Rajputana Agro Traders,679865.0,Dr,husk purchase,20-Feb-2026
AV02937,Purchase,2937,10-Feb-2026,Salasar Luni Agro Company,639000.0,Dr,husk purchase,10-Feb-2026
AV02938,Purchase,2938,17-Feb-2026,Sanwariya Govind Agro Industries,830961.2,Dr,husk purchase,17-Feb-2026
AV02939,Purchase,2939,11-Feb-2026,New Balaji Krishi Bhandar,745089.4,Dr,husk purchase,11-Feb-2026
AV02940,Purchase,2940,13-Feb-2026,Sanwariya Govind Agro Industries,703865.6,Dr,husk purchase,13-Feb-2026
AV02941,Purchase,2941,16-Feb-2026,Khatu Marudhar Enterprises,737478.4,Dr,husk purchase,16-Feb-2026
AV02942,Purchase,2942,21-Feb-2026,Maa Ganesh Biomass Co,748165.0,Dr,husk purchase,21-Feb-2026
AV02943,Purchase,2943,04-Feb-2026,Khatu Jagdamba Agro Industries,783288.0,Dr,husk purchase,04-Feb-2026
AV02944,Purchase,2944,10-Feb-2026,Nakoda Banas Krishi Bhandar,858621.4,Dr,stalk purchase,10-Feb-2026
AV02945,Purchase,2945,09-Feb-2026,Maa Krishna Fuels,1044381.0,Dr,stalk purchase,09-Feb-2026
AV02946,Purchase,2946,04-Feb-2026,Maa Kathiawad Agri Residue Pvt Ltd,910370.4,Dr,stalk purchase,04-Feb-2026
AV02947,Purchase,2947,13-Feb-2026,Salasar Banas Biomass Co,894051.2,Dr,stalk purchase,13-Feb-2026
AV02948,Purchase,2948,20-Feb-2026,Jai Rathore Krishi Bhandar,1017745.8,Dr,stalk purchase,20-Feb-2026
AV02949,Purchase,2949,23-Feb-2026,Jai Sardar Agro Industries,1019160.0,Dr,stalk purchase,23-Feb-2026
AV02950,Purchase,2950,11-Feb-2026,Sanwariya Vijay Enterprises,937236.8,Dr,stalk purchase,11-Feb-2026
AV02951,Purchase,2951,16-Feb-2026,Sanwariya Govind Agro Industries,965964.3,Dr,stalk purchase,16-Feb-2026
AV02952,Purchase,2952,15-Feb-2026,Jai Rathore Agro Traders,986829.6,Dr,stalk purchase,15-Feb-2026
AV02953,Purchase,2953,13-Feb-2026,Shree Laxmi Biomass Suppliers,1167808.4,Dr,stalk purchase,13-Feb-2026
AV02954,Purchase,2954,20-Feb-2026,Salasar Marudhar Krishi Udyog,1049903.4,Dr,stalk purchase,20-Feb-2026
AV02955,Purchase,2955,11-Feb-2026,Shree Laxmi Biomass Suppliers,985833.2,Dr,stalk purchase,11-Feb-2026
AV02956,Purchase,2956,03-Feb-2026,Nakoda Banas Krishi Bhandar,1089765.9,Dr,stalk purchase,03-Feb-2026
AV02957,Purchase,2957,25-Feb-2026,Jai Thar Fuels,908557.5,Dr,stalk purchase,25-Feb-2026
AV02958,Purchase,2958,16-Feb-2026,Nakoda Marudhar Agri Residue Pvt Ltd,915506.1,Dr,stalk purchase,16-Feb-2026
AV02959,Purchase,2959,18-Feb-2026,Sanwariya Krishna Agri Residue Pvt Ltd,938856.5,Dr,stalk purchase,18-Feb-2026
AV02960,Purchase,2960,07-Feb-2026,Sanwariya Vijay Enterprises,932805.3,Dr,stalk purchase,07-Feb-2026
AV02961,Purchase,2961,09-Feb-2026,Maa Krishna Fuels,942081.8,Dr,stalk purchase,09-Feb-2026
AV02962,Purchase,2962,13-Feb-2026,Khatu Shyam Enterprises,1151928.5,Dr,stalk purchase,13-Feb-2026
AV02963,Purchase,2963,07-Mar-2026,Shree Rajputana Trading Co,616534.0,Dr,husk purchase,07-Mar-2026
AV02964,Purchase,2964,11-Mar-2026,Salasar Deepak Agri Residue Pvt Ltd,640403.4,Dr,husk purchase,11-Mar-2026
AV02965,Purchase,2965,19-Mar-2026,Om Shyam Biomass Suppliers,806210.4,Dr,husk purchase,19-Mar-2026
AV02966,Purchase,2966,05-Mar-2026,Sanwariya Govind Agro Industries,621281.8,Dr,husk purchase,05-Mar-2026
AV02967,Purchase,2967,17-Mar-2026,Shree Laxmi Biomass Suppliers,672447.2,Dr,husk purchase,17-Mar-2026
AV02968,Purchase,2968,25-Mar-2026,Sanwariya Suraj Biomass Suppliers,647585.4,Dr,husk purchase,25-Mar-2026
AV02969,Purchase,2969,09-Mar-2026,New Bhairav Krishi Udyog,656908.4,Dr,husk purchase,09-Mar-2026
AV02970,Purchase,2970,21-Mar-2026,New Balaji Krishi Bhandar,762782.0,Dr,husk purchase,21-Mar-2026
AV02971,Purchase,2971,15-Mar-2026,Salasar Luni Agro Company,641923.2,Dr,husk purchase,15-Mar-2026
AV02972,Purchase,2972,07-Mar-2026,Salasar Mahaveer Fuels,651908.4,Dr,husk purchase,07-Mar-2026
AV02973,Purchase,2973,08-Mar-2026,Salasar Luni Agro Company,647894.8,Dr,husk purchase,08-Mar-2026
AV02974,Purchase,2974,26-Mar-2026,Nakoda Ramdev Trading Co,818479.2,Dr,husk purchase,26-Mar-2026
AV02975,Purchase,2975,17-Mar-2026,Om Shyam Biomass Suppliers,798229.1,Dr,husk purchase,17-Mar-2026
AV02976,Purchase,2976,04-Mar-2026,Khatu Thar Agro Company,742264.9,Dr,husk purchase,04-Mar-2026
AV02977,Purchase,2977,03-Mar-2026,Sanwariya Rathore Agro Company,750285.3,Dr,husk purchase,03-Mar-2026
AV02978,Purchase,2978,18-Mar-2026,Maa Vijay Biomass Co,779317.2,Dr,husk purchase,18-Mar-2026
AV02979,Purchase,2979,16-Mar-2026,New Balaji Krishi Bhandar,606108.8,Dr,husk purchase,16-Mar-2026
AV02980,Purchase,2980,15-Mar-2026,Maa Vijay Biomass Co,634047.9,Dr,husk purchase,15-Mar-2026
AV02981,Purchase,2981,21-Mar-2026,Maa Balaji Trading Co,622474.4,Dr,husk purchase,21-Mar-2026
AV02982,Purchase,2982,17-Mar-2026,New Rajputana Agro Traders,822354.6,Dr,husk purchase,17-Mar-2026
AV02983,Purchase,2983,08-Mar-2026,Salasar Deepak Agri Residue Pvt Ltd,750720.0,Dr,husk purchase,08-Mar-2026
AV02984,Purchase,2984,23-Mar-2026,Salasar Deepak Agri Residue Pvt Ltd,673551.9,Dr,husk purchase,23-Mar-2026
AV02985,Purchase,2985,04-Mar-2026,Shree Laxmi Biomass Suppliers,664783.8,Dr,husk purchase,04-Mar-2026
AV02986,Purchase,2986,06-Mar-2026,Maa Balaji Trading Co,811259.2,Dr,husk purchase,06-Mar-2026
AV02987,Purchase,2987,27-Mar-2026,Maa Balaji Trading Co,648915.9,Dr,husk purchase,27-Mar-2026
AV02988,Purchase,2988,15-Mar-2026,Khatu Vijay Biomass Suppliers,767759.8,Dr,husk purchase,15-Mar-2026
AV02989,Purchase,2989,06-Mar-2026,Khatu Vijay Biomass Suppliers,607212.6,Dr,husk purchase,06-Mar-2026
AV02990,Purchase,2990,26-Mar-2026,Sanwariya Suraj Biomass Suppliers,665901.6,Dr,husk purchase,26-Mar-2026
AV02991,Purchase,2991,15-Mar-2026,New Bhagwati Krishi Bhandar,692185.5,Dr,husk purchase,15-Mar-2026
AV02992,Purchase,2992,05-Mar-2026,Salasar Mahaveer Krishi Udyog,665722.8,Dr,husk purchase,05-Mar-2026
AV02993,Purchase,2993,27-Mar-2026,Shree Luni Trading Co,753202.5,Dr,husk purchase,27-Mar-2026
AV02994,Purchase,2994,02-Mar-2026,New Rajputana Agro Traders,663955.5,Dr,husk purchase,02-Mar-2026
AV02995,Purchase,2995,19-Mar-2026,Sanwariya Rathore Agro Company,636199.2,Dr,husk purchase,19-Mar-2026
AV02996,Purchase,2996,13-Mar-2026,Maa Balaji Trading Co,769202.4,Dr,husk purchase,13-Mar-2026
AV02997,Purchase,2997,24-Mar-2026,New Rathore Agro Industries,635405.4,Dr,husk purchase,24-Mar-2026
AV02998,Purchase,2998,25-Mar-2026,Salasar Mahaveer Fuels,804912.2,Dr,husk purchase,25-Mar-2026
AV02999,Purchase,2999,24-Mar-2026,Shri Bhagwati Trading Co,736917.3,Dr,husk purchase,24-Mar-2026
AV03000,Purchase,3000,11-Mar-2026,Khatu Jagdamba Agro Industries,809205.0,Dr,husk purchase,11-Mar-2026
AV03001,Purchase,3001,05-Mar-2026,Maa Ganesh Biomass Co,683019.0,Dr,husk purchase,05-Mar-2026
AV03002,Purchase,3002,08-Mar-2026,New Rathore Agro Industries,744708.8,Dr,husk purchase,08-Mar-2026
AV03003,Purchase,3003,18-Mar-2026,Shree Ramdev Fuels,750707.1,Dr,husk purchase,18-Mar-2026
AV03004,Purchase,3004,18-Mar-2026,Sanwariya Vijay Enterprises,851377.4,Dr,husk purchase,18-Mar-2026
AV03005,Purchase,3005,25-Mar-2026,Salasar Marudhar Krishi Udyog,717003.2,Dr,husk purchase,25-Mar-2026
AV03006,Purchase,3006,06-Mar-2026,Salasar Saurashtra Biomass Suppliers,631714.6,Dr,husk purchase,06-Mar-2026
AV03007,Purchase,3007,25-Mar-2026,Sanwariya Vijay Enterprises,624512.0,Dr,husk purchase,25-Mar-2026
